Wall time,Step,Value
1783265784.346594,1912500,47.01173400878906
1783266106.945518,1917000,50.72276306152344
1783266431.4697266,1921500,49.2512092590332
1783266749.4507668,1926000,51.98249435424805
1783267074.7230332,1930500,50.0557861328125
1783267402.724242,1935000,48.600433349609375
1783267729.69488,1939500,46.433387756347656
1783268050.9738932,1944000,51.24211502075195
1783268373.1716063,1948500,50.30634689331055
1783268699.6889563,1953000,48.610755920410156
1783269030.7783005,1957500,45.6895637512207
1783269353.9957876,1962000,50.95122146606445
1783269674.8759103,1966500,49.151912689208984
1783269996.9016702,1971000,47.546077728271484
1783270328.5163255,1975500,48.979434967041016
1783270652.0761864,1980000,49.24495315551758
1783270968.6999717,1984500,47.845428466796875
1783271284.5815263,1989000,49.71119689941406
1783271606.5241013,1993500,49.852970123291016
1783271945.785779,1998000,45.640377044677734
1783272260.4312851,2002500,49.64164733886719
1783272578.4138844,2007000,49.667850494384766
1783272912.278808,2011500,48.572669982910156
1783273240.6097403,2016000,47.789493560791016
1783273564.6959376,2020500,49.68770980834961
1783273893.2726882,2025000,44.53409957885742
1783274211.22794,2029500,52.342918395996094
1783274536.6309824,2034000,48.62385559082031
1783274863.7973807,2038500,48.15196990966797
1783275186.684614,2043000,48.01121520996094
1783275510.4721205,2047500,48.072513580322266
1783275834.434933,2052000,49.30784606933594
1783276159.5128527,2056500,48.46476364135742
1783276479.6150985,2061000,49.96989822387695
1783276806.4337428,2065500,48.01150894165039
1783277133.663216,2070000,47.93849563598633
1783277460.346568,2074500,47.3181266784668
1783277784.159207,2079000,48.59907913208008
1783278107.2795372,2083500,48.746437072753906
1783278433.9698293,2088000,49.57969284057617
1783278769.0917568,2092500,46.28031539916992
1783279102.4366705,2097000,49.4777717590332
